"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"e-Test 엑셀 ver.2016","120821365","https://www.yes24.com/product/goods/120821365","오피스 활용","임창인, 조은경, 강현권, 성대근 저","한솔아카데미","2023년 08월","17,000","16,150","5","9.2","회원리뷰(5건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,819,NA,NA,NA,6,11900,NA,"Y",NA,NA,"https://image.yes24.com/goods/120821365/L"
"챗GPT 개발자 핸드북","120832734","https://www.yes24.com/product/goods/120832734","오피스 활용","양파(주한나) 저","디코딩","2023년 07월","19,800","17,820","10","9.3","회원리뷰(39건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,498,NA,"Y",NA,13,15800,NA,"Y",NA,"개발자 × 챗GPT, 환상의 콜라보챗GPT를 내 업무의 보조 수단으로 똑똑하게 활용하기이 책은 챗GPT가 어떻게 개발 도우미가 될 수 있는지 현실감 있게 보여 드립니다. 이력서 엔지니어링이나 코딩 인터뷰 준비와 같은...","https://image.yes24.com/goods/120832734/L"
"파워 BI 데이터 분석&시각화","120763455","https://www.yes24.com/product/goods/120763455","오피스 활용","김보겸 저","비제이퍼블릭(BJ퍼블릭)","2023년 07월","27,500","24,750","10","9.8","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1080,NA,"Y",NA,8,22000,NA,"Y",NA,"파워 BI로 배우는 손쉬운 데이터 분석과분명한 의사결정을 위한 다이내믹 보고서『파워 BI 데이터 분석&시각화』에서는 마이크로소프트에서 개발한 상호작용 데이터 시각화 도구인 파워 BI의 사용법을 학습하며 데이...","https://image.yes24.com/goods/120763455/L"
"깨비뚝딱 엑셀 2016","120530191","https://www.yes24.com/product/goods/120530191","오피스 활용","조준현 저","REXmedia(렉스미디어)","2023년 07월","12,000","10,800","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,42,NA,"Y",NA,5,NA,NA,NA,NA,"- 초등학교 저학년용으로 초보자가 쉽게 흥미를 가질 수 있는 예제로 구성- 비주얼한 효과를 강조한 예제로 구성- 본문 20차시 및 종합정리 4차시로 구성하여 탄력적인 학습시간 운영","https://image.yes24.com/goods/120530191/L"
"파이썬과 엑셀로 시작하는 딥러닝","120495225","https://www.yes24.com/product/goods/120495225","오피스 활용","홍재권, 윤동현, 이승준 저","정보문화사","2023년 07월","25,000","22,500","10","9.9","회원리뷰(33건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,120,NA,"Y",NA,7,17000,NA,"Y",NA,"실전 데이터 분석을 위한 파이썬 딥러닝딥러닝은 데이터를 행렬로 구성하여 연산 처리한다. 그중 파이썬으로 행렬 연산을 쉽게 할 수 있도록 해주는 라이브러리인 넘파이를 활용하는 이 책은 딥러닝에 필요한 몇 가...","https://image.yes24.com/goods/120495225/L"
"마음을 움직이는 보고서 작성법","119982982","https://www.yes24.com/product/goods/119982982","오피스 활용","김강욱, 반병현 저","생능북스","2023년 07월","18,000","16,200","10","9.8","회원리뷰(49건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,378,NA,"Y",NA,11,NA,NA,NA,"Y","현직 팀장이 알려주는 보고서 작성 및 보고의 노하우내가 작성한 보고서는 계속 반려되어 수정만 하고 있는데 상사의 마음에 드는 보고서는 어떻게 작성해야 할까? 보고서 작성만 하면 끝일까? 보고서 작성 과정과 ...","https://image.yes24.com/goods/119982982/L"
"엑셀 2021","120226904","https://www.yes24.com/product/goods/120226904","오피스 활용","박정연 저","REXmedia(렉스미디어)","2023년 07월","14,000","12,600","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,1206,NA,"Y",NA,6,NA,NA,NA,NA,"- 엄선된 학습 내용과 다양한 예제 사용- 쉽게 따라할 수 있는 단계별 따라하기- 바로 활용할 수 있는 찐실무 프로젝트- 바로 활용할 수 있는 문서 500개 제공","https://image.yes24.com/goods/120226904/L"
"된다! 업무 자동화를 위한 구글 앱스 스크립트","119866818","https://www.yes24.com/product/goods/119866818","오피스 활용","사카이노 타카요시 저/안동현 역","이지스퍼블리싱","2023년 07월","24,000","21,600","10","9.6","회원리뷰(12건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"된다! 시리즈",342,NA,"Y",NA,11,17000,NA,"Y",NA,"업무 자동화에 관심 있는 사람 주목! 2시간 걸리는 일을 10초 만에 끝낼 수 있다! 구글 앱스 스크립트로 업무 자동화 완성! 문과도 할 수 있는 자동화 프로그래밍!“매일 반복하는 업무를 효율적으로 할 수 없을까?...","https://image.yes24.com/goods/119866818/L"
"자동화 실무 사례로 배우는 구글 앱스 스크립트","119851785","https://www.yes24.com/product/goods/119851785","오피스 활용","박용 저","제이펍","2023년 07월","20,000","18,000","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,714,NA,"Y",NA,8,14000,NA,"Y",NA,"단순하고 지루한 업무는 이제 끝, 스프레드시트와 앱스 스크립트로 업무를 한 방에 끝내자 직장인이라면 누구나 한 번쯤은 단순하고 반복되는 업무를 효율적으로 처리할 방법을 고민해봤을 것이다. 저자는 실무 중에...","https://image.yes24.com/goods/119851785/L"
"빙 & 챗GPT를 믹스Mix하라","120171918","https://www.yes24.com/product/goods/120171918","오피스 활용","앤미디어, 문택주, 이문형 저","성안당","2023년 07월","22,000","19,800","10","9.7","회원리뷰(59건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"AI 팀워크를 위한 내 옆에 AI 시리즈-직장인 업무편",288,NA,"Y",NA,10,17600,NA,"Y",NA,"Why? 빙 & 챗GPT를 업무에 믹스해야 할까요?문서, 보고서, PPT, 엑셀 등 오피스 작업의 완성도를 높이는웹용 AI 코파일럿 빙 & 챗GPT, 캔바, 감마 앱을 이용한 협업 노하우!마이크로소프트 빙은 우수한 검색 능력과 ...","https://image.yes24.com/goods/120171918/L"
"회사 실무에 힘을 주는 엑셀 2021","119976752","https://www.yes24.com/product/goods/119976752","오피스 활용","서정아 저","정보문화사","2023년 07월","22,000","19,800","10","10.0","회원리뷰(36건)","2일 이내 (5/13, 화) 출고예정",NA,"2010, 2013, 2016, 2019, Office365 모든 버전 활용 가능",NA,348,NA,"Y",NA,9,15000,NA,"Y",NA,"회사 실무에 필요한 핵심 기능만 다 담았다!이 책은 초보자도 바로 시작할 수 있도록 기본, 활용, 함수, 실무의 4개의 파트로 나누어 총 165개의 예제로 설명하고 있다. 최신 엑셀 2021의 화면 구성부터 입력과 출력...","https://image.yes24.com/goods/119976752/L"
"구글 앱스 스크립트 101","119859518","https://www.yes24.com/product/goods/119859518","오피스 활용","이원희 저","e비즈북스","2023년 07월","22,500","20,250","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,288,NA,NA,NA,6,NA,NA,NA,NA,"배우기 쉽다! 편리하고 강력하다!무료다!구글 앱스 스크립트로 업무 자동화 고민 해결업무 자동화를 하고 싶지만 개발자가 없는 우리 회사. 노코드를 알아보지만 여전히 코딩이 필요하다는 게 다수 의견이다. 이런 ...","https://image.yes24.com/goods/119859518/L"
"챗GPT 실전 활용 보고서","119772558","https://www.yes24.com/product/goods/119772558","오피스 활용","장문철, 박준원 저","앤써북","2023년 07월","15,500","13,950","10","9.8","회원리뷰(9건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,390,NA,NA,NA,12,NA,NA,NA,NA,"『챗GPT 실전 활용 보고서』책을 통해 챗GPT 질문기술을 익힌 후 엑셀, 보고서, 음악, AI이미지, 글쓰기, 교육, 디자인, 요리레시피, 데이터분석, 프로그래밍 등 여러 분야의 17가지 주제별 활용 방법을 구체적으로 ...","https://image.yes24.com/goods/119772558/L"
"2024 백발백중 ITQ 마스터종합서 2016 (한글+엑셀+파워포인트 2016 사용자용)","119947019","https://www.yes24.com/product/goods/119947019","오피스 활용","한정수, 박윤정, IT연구회 저","성안당","2023년 06월","32,000","28,800","10","10.0","회원리뷰(1건)",NA,NA,"전3권, 개정증보3판, 자동채점프로그램, 무료 동영상 강의 제공","백발백중 시리즈",24,NA,"Y","품절",6,NA,NA,NA,NA,"ITQ 한글 2016, 엑셀 2016, 파워포인트 2016을 하나의 책으로 묶어 구성하였으며, 각 과목을 따로 분리하여 사용할 수 있게 제작하였습니다. 자동채점 프로그램을 제공하여 틀린 부분을 집중적으로 학습·보완하여 성...","https://image.yes24.com/goods/119947019/L"
"회사에서 바로 통하는 엑셀 핵심기능 34","119589801","https://www.yes24.com/product/goods/119589801","오피스 활용","전미진 저","한빛미디어","2023년 06월","17,000","15,300","10","9.9","회원리뷰(25건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,522,NA,"Y",NA,9,13600,NA,"Y",NA,"엑셀 기본 학습은 이제 그만!회사에서 통하는 실전 압축 34개 핵심기능으로 엑셀 실무 능력을 올리자!빠르게 바뀌는 업무 환경 속에서 엑셀 활용 능력은 모든 직장인이 갖추어야 할 필수 요소가 되었다. 그러나 엑셀...","https://image.yes24.com/goods/119589801/L"
"된다! 하루 만에 끝내는 챗GPT 활용법","119184789","https://www.yes24.com/product/goods/119184789","오피스 활용","프롬프트 크리에이터 저","이지스퍼블리싱","2023년 06월","16,500","14,850","10","9.9","회원리뷰(35건)",NA,NA,NA,"된다! 시리즈",NA,NA,"Y","절판",13,11000,"개정판이 출간되었습니다.","Y","Y","챗GPT를 하루 만에 배우는 책!초보자도 1시간이면 프롬프트 작성한다!생성 AI 전문 유튜버 ‘프롬프트 크리에이터’의 작성 비법을 배우세요!누구나 챗GPT에게 쉽게 질문할 수 있지만 질문하는 요령을 배우면 차원이...","https://image.yes24.com/goods/119184789/L"
"엑셀 활용 가이드 usb - 엑셀 배우기 교육 기초 실무 USB 책 교재 보다 좋은 강좌","101875486","https://www.yes24.com/product/goods/101875486","오피스 활용","액션미디어","액션미디어","2023년 06월","24,800","24,800",NA,NA,NA,"2일 이내 출고예정",NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/101875486/L"
"엑셀 매크로&VBA 바이블","119149301","https://www.yes24.com/product/goods/119149301","오피스 활용","최준선 저","한빛미디어","2023년 05월","47,000","42,300","10","9.9","회원리뷰(21건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"ChatGPT 활용 매크로&VBA 학습법 수록",NA,4770,NA,"Y",NA,15,37600,NA,"Y",NA,"엑셀 매크로&VBA의 기초부터 업무 적용까지 실무에 꼭 맞는 매크로 코드로 업무를 자동화한다!네이버 엑셀 대표 카페 ‘엑셀..하루에 하나씩’의 최준선이 제안하는 엑셀 매크로&VBA의 거의 모든 것!엑셀 2010, 2013...","https://image.yes24.com/goods/119149301/L"
"챗GPT와 썸타기","119123772","https://www.yes24.com/product/goods/119123772","오피스 활용","한선관, 류미영, 김태령, 홍수빈, 임새이 저 외 1명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    한선관
                                                                류미영
                                                                김태령
                                                                홍수빈
                                                                임새이
                                                                김도용","성안당","2023년 05월","19,000","17,100","10","9.7","회원리뷰(47건)",NA,NA,"2023 세종도서 학술부문 추천도서",NA,186,NA,"Y","절판",14,15200,"개정판이 출간되었습니다.","Y",NA,"성큼 다가온 AI 비서 시대, 만능 해결사 챗GPT-4와 함께 일하기 놀랄 만큼 쉬운 ChatGPT 활용법챗GPT와 썸타기검색의 시대에서 인공지능(AI) 대화의 시대, 여기서 한 단계 더 나아가 ‘멀티모달(multi-modal: 시각, ...","https://image.yes24.com/goods/119123772/L"
"ChatGPT로 시작하는 대화형 인공지능 활용법","119051124","https://www.yes24.com/product/goods/119051124","오피스 활용","김상윤 저","에이콘출판사","2023년 05월","22,000","19,800","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2023년 세종도서 학술부문 선정도서",NA,264,NA,"Y",NA,7,17600,NA,"Y",NA,"ChatGPT가 이슈인 이유와 개념 등을 알기 쉽게 설명했다. 인공지능과 ChatGPT를 처음 접하는 독자들은 음성으로 영어 회화를 하거나, 엑셀이나 파워포인트 등을 활용하는 사례를 중심으로 배울 수 있다. ChatGPT에 ...","https://image.yes24.com/goods/119051124/L"
"바쁜 직장인을 위한 한글워드 한번에 끝내기","117946000","https://www.yes24.com/product/goods/117946000","오피스 활용","밍모 김영순 저","에듀웨이","2023년 05월","20,000","18,000","10","9.5","회원리뷰(11건)","2일 이내 (5/13, 화) 출고예정",NA,"부록 : 실습에 필요한 예제 파일, 완성 파일",NA,936,NA,NA,NA,12,NA,NA,NA,NA,"마이크로소프트 워드 분야 MVP 밍모가 알려주는 가장 쉬운 한글 + 워드 한글과 워드는 공통된 기능들이 많지만, 제대로 사용하는 사용자는 많지 않다. 우리나라에서는 주로 한글로 문서를 만들지만, 협업이나 공유를...","https://image.yes24.com/goods/117946000/L"
"노코드, 자동화에 날개를 다는 MS 파워 오토메이트 클라우드","119022402","https://www.yes24.com/product/goods/119022402","오피스 활용","김성준, 김태완, 강승원, 채진주 저","프리렉","2023년 05월","28,000","25,200","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,738,NA,"Y",NA,7,19600,NA,"Y",NA,"개인의 태스크 업무를 넘어 기업의 업무 프로세스를 자동화하자.완전한 자동화를 가능케 하는 파워 플랫폼!1. 클라우드로 완전한 자동화가 가능클라우드 환경이므로 웹에서 언제 어디서나 접속할 수 있습니다. 또한 ...","https://image.yes24.com/goods/119022402/L"
"하루만에 이해하는 챗GPT 활용법","118759674","https://www.yes24.com/product/goods/118759674","오피스 활용","오현석 저","심통","2023년 05월","19,000","17,100","10","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,252,NA,"Y",NA,15,15200,NA,"Y",NA,"하루만에 이해하는, 쉽고 빠른 챗GPT 활용법!프롬프트(질문) 활용 가이드북! ChatGPT를 사용하다 보면 ChatGPT에게 어떻게 질문해야 할지 고민하게 된다. 얻고자 하는 정답은 정해져 있는데, 이를 효과적으로 도출하...","https://image.yes24.com/goods/118759674/L"
"교사와 학생을 위한 챗GPT 완벽 가이드","118966751","https://www.yes24.com/product/goods/118966751","오피스 활용","조정연 저","위키북스","2023년 05월","18,000","16,200","10","8.9","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"위키북스 with AI 시리즈-006",1824,NA,"Y",NA,29,14400,NA,"Y",NA,"챗GTP와 함께 미래교육을 시작해 보세요!ChatGPT를 활용하면 학생들이 더욱 효과적으로 학습을 할 수 있고, 교사들은 ChatGPT를 활용하여 보다 개인화된 학습을 제공할 수 있습니다. 이 책에서는 챗GPT를 교육에 활...","https://image.yes24.com/goods/118966751/L"
"디지털 마케터의 챗GPT 활용 전략","118828077","https://www.yes24.com/product/goods/118828077","오피스 활용","전용준, 김옥기 저","위키북스","2023년 05월","18,000","16,200","10","9.8","회원리뷰(17건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"위키북스 with AI 시리즈-005",168,NA,"Y",NA,11,NA,NA,NA,NA,"마케팅 성공을 위한 챗GPT 활용의 시작에서 끝까지!프롬프트 하나에 디지털 마케팅 전략을 녹여라!이 책은 디지털 마케터가 자신이 맡은 어느 업무 영역에서 챗GPT를 활용해 어떤 도움을 받을 수 있는지를 알려준다....","https://image.yes24.com/goods/118828077/L"
